,Accuracy,Demographic Disparity
0,0.86,0.4645853658536584
1,0.86,0.467691056910569
2,0.8584999999999999,0.4801747967479675
3,0.857,0.48240650406504065
4,0.8554999999999999,0.4844268292682927
5,0.8558333333333333,0.4846463414634147
6,0.8543333333333335,0.4866260162601626
7,0.8553333333333333,0.48469918699186987
8,0.8556666666666667,0.48478048780487804
9,0.8554999999999999,0.48390650406504065
10,0.8561666666666667,0.48357317073170736
11,0.8573333333333333,0.4814471544715448
