,Accuracy,Demographic Disparity
0,0.8933333333333333,0.3825934959349592
1,0.9044999999999999,0.34619918699186997
2,0.8981666666666668,0.28787398373983736
3,0.8909999999999998,0.263089430894309
4,0.8743333333333334,0.2420325203252033
5,0.8501666666666667,0.20528048780487804
6,0.8351666666666666,0.16577642276422763
7,0.8136666666666666,0.13523577235772358
8,0.783,0.09490243902439023
9,0.7548333333333332,0.053678861788617895
10,0.7359999999999999,0.022560975609756097
11,0.694,0.04171544715447158
