,Accuracy,EO Disparity
0,0.9048333333333332,0.17606837606837616
1,0.9066666666666666,0.18217338217338225
2,0.9043333333333333,0.182432844932845
3,0.9006666666666667,0.1846306471306472
4,0.9003333333333332,0.17931929181929185
5,0.8948333333333334,0.14503968253968255
6,0.8938333333333333,0.12219169719169716
7,0.8785000000000001,0.12939560439560444
8,0.8753333333333334,0.11544566544566544
