,Accuracy,EO Disparity
0,0.8688333333333332,0.2962454212454212
1,0.882,0.22767094017094017
2,0.8835000000000001,0.2173687423687424
3,0.8853333333333335,0.203998778998779
4,0.8891666666666668,0.18339438339438338
5,0.8978333333333335,0.1531135531135531
6,0.8995,0.15454822954822953
7,0.8958333333333334,0.13359279609279606
8,0.8933333333333335,0.10338827838827833
9,0.8913333333333334,0.06938339438339433
10,0.8888333333333334,0.07773199023199022
11,0.883,0.08626373626373625
